title,price,district,location,link
1-комнатная квартира · 42.5 м² · 8/12 этаж,22 000 000 〒,Чингиз Айтматов 60,"Есильский р-н, Чингиз Айтматов 60",https://krisha.kz/a/show/761142310
1-комнатная квартира · 38.2 м² · 6/9 этаж,19 200 000 〒,Улы дала 19,"Есильский р-н, Улы дала 19",https://krisha.kz/a/show/760945944
3-комнатная квартира · 88.39 м² · 11/12 этаж,30 052 600 〒,Айтматова 45,"Нура р-н, Айтматова 45",https://krisha.kz/a/show/698428262
3-комнатная квартира · 70 м² · 9/9 этаж,27 990 000 〒,Жумекен Нажимеденова 39,"Алматы р-н, Жумекен Нажимеденова 39",https://krisha.kz/a/show/695951369
3-комнатная квартира · 105 м² · 4/7 этаж,90 000 000 〒,Керей-Жанибек хандар 50/1 — Аль-Фараби,"Есильский р-н, Керей-Жанибек хандар 50/1 — Аль-Фараби",https://krisha.kz/a/show/687490235
3-комнатная квартира · 99 м² · 5/14 этаж,100 000 000 〒,Туркестан 28/1,"Есильский р-н, Туркестан 28/1",https://krisha.kz/a/show/1000180820
3-комнатная квартира · 85 м² · 1/16 этаж,55 000 000 〒,Бектурова 11б,"Нура р-н, Бектурова 11б",https://krisha.kz/a/show/1000163428
2-комнатная квартира · 38.6 м² · 9/12 этаж,24 999 990 〒,Шамши Калдаяков 25a,"Алматы р-н, Шамши Калдаяков 25a",https://krisha.kz/a/show/1000158674
2-комнатная квартира · 40 м² · 5/12 этаж,25 700 000 〒,Чингиза Айтматова 77 — Айтматова,"Нура р-н, Чингиза Айтматова 77 — Айтматова",https://krisha.kz/a/show/762171704
2-комнатная квартира · 124 м² · 8/17 этаж,41 000 000 〒,69 а,"Алматы р-н, 69 а",https://krisha.kz/a/show/675878792
2-комнатная квартира · 42 м² · 3/9 этаж,28 000 000 〒,Култегин 4 — За Хан Шатыром,"Нура р-н, Култегин 4 — За Хан Шатыром",https://krisha.kz/a/show/1000203226
3-комнатная квартира · 60 м² · 4/12 этаж,22 500 000 〒,Акан серы,"Сарыарка р-н, Акан серы",https://krisha.kz/a/show/1000326195
4-комнатная квартира · 124.71 м²,от 85 925 190 〒,Е-899 5/1,"Нура р-н, Е-899 5/1",https://krisha.kz/a/show/760697983
1-комнатная квартира · 42 м²,от 23 478 000 〒,Турар Рыскулов 18/1,"Есильский р-н, Турар Рыскулов 18/1",https://krisha.kz/a/show/760288002
1-комнатная квартира · 40.51 м²,от 22 077 950 〒,Сагадат Нурмагамбетов 17,"Алматы р-н, Сагадат Нурмагамбетов 17",https://krisha.kz/a/show/698215344
2-комнатная квартира · 60.25 м²,от 25 847 250 〒,Е 103 5,"Нура р-н, Е 103 5",https://krisha.kz/a/show/760083628
1-комнатная квартира · 38.18 м²,от 16 799 200 〒,Шамши Калдаяков 55а,"Сарайшык р-н, Шамши Калдаяков 55а",https://krisha.kz/a/show/699520782
2-комнатная квартира · 45 м² · 2/5 этаж,17 500 000 〒,Ауэзова,"р-н Байконур, Ауэзова",https://krisha.kz/a/show/1000325921
2-комнатная квартира · 52.3 м² · 3/12 этаж,17 782 000 〒,Ч. Айтматова б/н — Молдагалиева,"Нура р-н, Ч. Айтматова б/н — Молдагалиева",https://krisha.kz/a/show/699679967
1-комнатная квартира · 53.5 м² · 2/7 этаж,34 000 000 〒,Керей Жәнібек Хандар 50/1,"Есильский р-н, Керей Жәнібек Хандар 50/1",https://krisha.kz/a/show/698241388
2-комнатная квартира · 52 м² · 8/9 этаж,20 500 000 〒,мусрепова,"Алматы р-н, мусрепова",https://krisha.kz/a/show/1000289228
2-комнатная квартира · 67.03 м² · 7/16 этаж,50 500 000 〒,Тауелсиздик — Шарля Де Голля,"Алматы р-н, Тауелсиздик — Шарля Де Голля",https://krisha.kz/a/show/1000287582
2-комнатная квартира · 52.6 м² · 6/14 этаж,29 800 000 〒,Хусейн бен Талал 41 — Больница УДП,"Есильский р-н, Хусейн бен Талал 41 — Больница УДП",https://krisha.kz/a/show/762299440
3-комнатная квартира · 85.1 м² · 14/16 этаж,49 000 000 〒,Санжара Асфендиярова 8,"Есильский р-н, Санжара Асфендиярова 8",https://krisha.kz/a/show/762158535
2-комнатная квартира · 58.6 м² · 10/14 этаж,40 500 000 〒,Е-753 11,"Есильский р-н, Е-753 11",https://krisha.kz/a/show/697776344
2-комнатная квартира · 58.8 м² · 6/7 этаж,29 500 000 〒,Е-319 ул 2А,"Есильский р-н, Е-319 ул 2А",https://krisha.kz/a/show/691527186
2-комнатная квартира · 54 м² · 4/5 этаж,23 000 000 〒,Манаса 11/3,"Алматы р-н, Манаса 11/3",https://krisha.kz/a/show/673619681
2-комнатная квартира · 47.49 м²,от 26 926 830 〒,Турар Рыскулов 18/1,"Есильский р-н, Турар Рыскулов 18/1",https://krisha.kz/a/show/760288056
3-комнатная квартира · 83.29 м²,от 34 981 800 〒,Е-779 32,"Есильский р-н, Е-779 32",https://krisha.kz/a/show/694508591
3-комнатная квартира · 83.29 м²,от 34 981 800 〒,Е-779 32,"Есильский р-н, Е-779 32",https://krisha.kz/a/show/694508591
3-комнатная квартира · 105.8 м²,от 84 216 800 〒,Толе би 52,"Нура р-н, Толе би 52",https://krisha.kz/a/show/688329603
3-комнатная квартира · 85.99 м²,от 47 294 500 〒,Нарикбаева,"Нура р-н, Нарикбаева",https://krisha.kz/a/show/687325737
2-комнатная квартира · 51.3 м² · 5/13 этаж,24 000 000 〒,Е15 9а — Улы Дала,"Нура р-н, Е15 9а — Улы Дала",https://krisha.kz/a/show/1000384009
3-комнатная квартира · 118.7 м² · 9/16 этаж,44 000 000 〒,Кудайбердыулы,"Алматы р-н, Кудайбердыулы",https://krisha.kz/a/show/1000382669
1-комнатная квартира · 38.9 м² · 4/5 этаж,11 670 000 〒,мкр Уркер — Узак батыр,"Нура р-н, мкр Уркер — Узак батыр",https://krisha.kz/a/show/761657290
4-комнатная квартира · 109.5 м² · 18/20 этаж,83 000 000 〒,Кабанбай батыра 43A,"Есильский р-н, Кабанбай батыра 43A",https://krisha.kz/a/show/761580620
1-комнатная квартира · 42 м² · 9/17 этаж,26 500 000 〒,Эллингтон Молл,"Есильский р-н, Улы Дала 27 — проспект Туран, Эллингтон Молл",https://krisha.kz/a/show/761595996
2-комнатная квартира · 60 м² · 13 этаж,22 000 000 〒,Косшыгулулы 6 — Кумисбекова,"Сарыарка р-н, Косшыгулулы 6 — Кумисбекова",https://krisha.kz/a/show/761068985
2-комнатная квартира · 66 м² · 3/5 этаж,26 000 000 〒,Құдайбердіұлы 3,"Алматы р-н, Құдайбердіұлы 3",https://krisha.kz/a/show/760655141
2-комнатная квартира · 59 м² · 9 этаж,43 000 000 〒,Аскар Токпанов 20 — Шарль де Голль,"Алматы р-н, Аскар Токпанов 20 — Шарль де Голль",https://krisha.kz/a/show/760550189
2-комнатная квартира · 58 м² · 8/9 этаж,24 000 000 〒,Темирбека Жургенова 39/3 — № 23-16,"Алматы р-н, Темирбека Жургенова 39/3 — № 23-16",https://krisha.kz/a/show/699808491
2-комнатная квартира · 66 м² · 7/9 этаж,27 000 000 〒,Кошкарбаева 41,"Алматы р-н, Кошкарбаева 41",https://krisha.kz/a/show/687747153
3-комнатная квартира · 71.5 м²,от 20 735 000 〒,189,"Сарыарка р-н, 189",https://krisha.kz/a/show/1000176884
3-комнатная квартира · 90.27 м²,от 38 635 560 〒,Е-15 5,"Нура р-н, Е-15 5",https://krisha.kz/a/show/762069308
4-комнатная квартира · 141.87 м²,от 100 302 090 〒,Е-899 3,"Нура р-н, Е-899 3",https://krisha.kz/a/show/697969357
2-комнатная квартира · 60 м² · 4/9 этаж,31 000 000 〒,E 882 15A — улица Абая - Набережная,"Нура р-н, E 882 15A — улица Абая - Набережная",https://krisha.kz/a/show/761506473
3-комнатная квартира · 73.4 м² · 4/5 этаж,35 000 000 〒,за ТРЦ Аружан,"Алматы р-н, Манаса 11/3 — Возле 32 школы, за ТРЦ Аружан",https://krisha.kz/a/show/696094489
3-комнатная квартира · 97 м² · 9/10 этаж,72 000 000 〒,проспект Мангилик Ел 41/3,"Есильский р-н, проспект Мангилик Ел 41/3",https://krisha.kz/a/show/760051344
3-комнатная квартира · 92 м² · 15/16 этаж,69 500 000 〒,Шығанақ 1 — Кенесары,"Сарыарка р-н, Шығанақ 1 — Кенесары",https://krisha.kz/a/show/694691279
3-комнатная квартира · 73.4 м² · 4/5 этаж,35 000 000 〒,за ТРЦ Аружан,"Алматы р-н, Манаса 11/3 — Возле 32 школы, за ТРЦ Аружан",https://krisha.kz/a/show/696094489
3-комнатная квартира · 97 м² · 9/10 этаж,72 000 000 〒,проспект Мангилик Ел 41/3,"Есильский р-н, проспект Мангилик Ел 41/3",https://krisha.kz/a/show/760051344
3-комнатная квартира · 92 м² · 15/16 этаж,69 500 000 〒,Шығанақ 1 — Кенесары,"Сарыарка р-н, Шығанақ 1 — Кенесары",https://krisha.kz/a/show/694691279
2-комнатная квартира · 51 м² · 4/5 этаж,15 500 000 〒,Ауезова,"Алматы р-н, Ауезова",https://krisha.kz/a/show/699338977
2-комнатная квартира · 45 м² · 10/17 этаж,38 500 000 〒,Туран 43/5,"Есильский р-н, Туран 43/5",https://krisha.kz/a/show/761220937
2-комнатная квартира · 85.2 м² · 3/7 этаж,49 900 000 〒,Мечет,"Есильский р-н, Кабанбай батыра 34/1 — Круглый площадь рядом Ханшатыр, Керуен,Азия парк, Мечет",https://krisha.kz/a/show/682094711
2-комнатная квартира · 73.2 м² · 4/7 этаж,55 000 000 〒,Керей-Жанибек хандар 44/4,"Есильский р-н, Керей-Жанибек хандар 44/4",https://krisha.kz/a/show/1000322171
